"ParticipantID","SS_ACC","SS_ACC_Interference","SS_ACC_Go","SS_ACC_NoGo","SS_RTc","SS_RTc_Interference","SS_RTc_Go","SS_RTmean_Go","SS_RTmedian_Go","SS_meanGAP","SS_medianGAP","SS_LogRTc","SS_LogRTc_Interference","SS_LogRTc_Go_1","SS_LogRTc_1","SS_LogRTc_Go","SS_LogGAP","SS_LogStopGap_1","SS_StopSignalRTmean","SS_StopSignalRTmedian","SS_EFF","SS_EFF_Interference","SS_EFF_Go","SS_EFF_NoGo"
31632,0.85,0.697916666666667,0.989583333333333,0.291666666666667,0.373248421056649,0.274869254389982,0.373248421056649,0.373543750002982,0.353200000047678,0.0983791666666667,0.0667,-0.433476965230261,0.620522609929491,0.137301660213923,0.137301660213923,-0.433476965230261,-1.05399957515975,0.0402861077967915,0.275164583336315,0.922883333333333,2.2773036724273,1.59130097424831,2.65127265785042,1.05997168360211
32027,0.941666666666667,0.291666666666667,1,0.708333333333333,0.854179166664684,0.367037499998018,0.854179166664684,0.854179166664684,0.863849999964259,0.487141666666667,0.45095,-0.0873934867899539,0.262288323522282,0.264530763589881,0.264530763589881,-0.0873934867899539,-0.349681810312236,0.16874035436135,0.367037499998018,0.54905,1.10242289137488,-0.759151810232264,1.17071457491138,1.92986638514364
32723,0.883333333333333,0.53125,0.989583333333333,0.458333333333333,0.390361052631701,0.159381885965035,0.390361052631701,0.38752291666685,0.363650000005947,0.230979166666667,0.2328,-0.420096466593819,0.233944403469136,0.142127757921898,0.142127757921898,-0.420096466593819,-0.654040870062955,0.0896856702539292,0.156543750000183,0.756783333333333,2.26286236133998,-0.392782737337557,2.53504627744456,2.92782901478211
33594,0.933333333333333,0.333333333333333,1,0.666666666666667,0.771646249998412,0.354560833331745,0.771646249998412,0.771646249998412,0.73051249999844,0.417085416666667,0.3579225,-0.140147530369074,0.266784510795142,0.243228917850531,0.243228917850531,-0.140147530369074,-0.406932041164216,0.149002626497336,0.354560833331745,0.6420775,1.20953524148566,-0.584329706172515,1.29593061587749,1.88026032205001
33667,0.9,0.5,1,0.5,0.894698958336069,0.484961458336069,0.894698958336069,0.894698958336069,0.775550000011918,0.4097375,0.4165,-0.0842608198491641,0.309948363034721,0.269258749190765,0.269258749190765,-0.0842608198491641,-0.394209182883885,0.148610062481533,0.484961458336069,0.5835,1.00592494449059,0.0866846161035373,1.11769438276732,1.03100976666379
33749,0.9,0.5,1,0.5,0.526065625001366,0.306036458334699,0.526065625001366,0.526065625001366,0.475000000029795,0.220029166666667,0.2166,-0.293876267425225,0.372965221834588,0.181626150128211,0.181626150128211,-0.293876267425225,-0.666841489259813,0.0860693346617322,0.306036458334699,0.7834,1.71081317088085,0.267111253087908,1.90090352320094,1.63379227011303
34562,0.891666666666667,0.541666666666667,1,0.458333333333333,0.441879166663933,0.3092708333306,0.441879166663933,0.441879166663933,0.386299999952314,0.132608333333333,0.1285,-0.37931231005549,0.523423649372319,0.155912850922416,0.155912850922416,-0.37931231005549,-0.90273595942781,0.0537526673774507,0.3092708333306,0.8715,2.01789704954526,0.781081646823476,2.26306211163954,1.48198046481606
35544,0.9,0.5,1,0.5,0.492374999999998,0.260374999999998,0.492374999999998,0.492374999999998,0.469499999999982,0.232,0.25,-0.318826282995284,0.324562584726192,0.172609334590847,0.172609334590847,-0.318826282995284,-0.643388867721476,0.0903116350469724,0.260374999999998,0.75,1.82787509520183,0.11066507884216,2.03097232800204,1.92030724915988
35596,0.916666666666667,0.364583333333333,0.989583333333333,0.625,0.796120000006023,0.390490833339357,0.796120000006023,0.796167708339791,0.765200000047685,0.405629166666667,0.3835,-0.124344124800107,0.285444953319849,0.249374417744171,0.249374417744171,-0.124344124800107,-0.409789078119956,0.146397581977441,0.390538541673124,0.606083333333333,1.15141770921435,-0.357346457440239,1.2430077542655,1.60035421170573
35811,0.983333333333333,0.0833333333333334,1,0.916666666666667,1.29250729166903,0.530398958335693,1.29250729166903,1.29250729166903,1.04685000002384,0.762108333333333,0.75695,0.0630902396807604,0.218340953172624,0.344969953090958,0.344969953090958,0.0630902396807604,-0.155250713491864,0.240093579018105,0.530398958335693,0.24305,0.760795192159841,-0.954568772966461,0.773690025925262,1.72825879889172
36753,0.925,0.375,1,0.625,1.08537916666651,0.730874999999847,1.08537916666651,1.08537916666651,0.904150000000385,0.354504166666667,0.3557,-0.0361964445398464,0.430134149808159,0.299369411086175,0.299369411086175,-0.0361964445398464,-0.466330594348005,0.130845773702016,0.730874999999847,0.6443,0.852236737545755,0.0661976258426011,0.921337013562978,0.855139387720377
36768,0.983333333333333,0.0833333333333334,1,0.916666666666667,1.17722916666605,0.419712499999382,1.17722916666605,1.17722916666605,1.16405000000449,0.757516666666667,0.8012,0.0517993362533051,0.206326816178085,0.332672289335675,0.332672289335675,0.0517993362533051,-0.15452747992478,0.239546276256616,0.419712499999382,0.1988,0.835294742244762,-1.33458242605127,0.84945228024891,2.18403470630018
36829,0.9,0.447916666666667,0.989583333333333,0.541666666666667,0.501791578965437,0.215858245632103,0.501791578965437,0.500550000016886,0.478300000071528,0.285933333333333,0.2664,-0.30853470576827,0.249172634935606,0.175487965591494,0.175487965591494,-0.30853470576827,-0.557707340703876,0.108525264597508,0.214616666683553,0.723183333333333,1.79357334344981,-0.551779465700359,1.97210031976542,2.52387978546578
37513,0.808333333333333,0.854166666666667,0.979166666666667,0.125,0.338563829787234,0.260647163120567,0.338563829787234,0.336989583333333,0.322000000000003,0.0779166666666667,0.054,-0.479729128338103,0.68836979420273,0.125963685554136,0.125963685554136,-0.479729128338103,-1.16809892254083,0.0321218051702498,0.259072916666666,0.925166666666667,2.38753600418958,2.40962870901414,2.89211835559047,0.482489646576334
38740,0.916666666666667,0.416666666666667,1,0.583333333333333,0.79480416667089,0.37677916667089,0.79480416667089,0.79480416667089,0.775849999964237,0.418025,0.46655,-0.136185650627869,0.269107169563468,0.246989569146399,0.246989569146399,-0.136185650627869,-0.405292820191337,0.149735058367419,0.37677916667089,0.53345,1.1533239319897,-0.290038596282435,1.25817156217058,1.54821015845302
38850,0.925,0.322916666666667,0.989583333333333,0.666666666666667,0.992318947376703,0.56988561404337,0.992318947376703,0.991061458341777,0.866100000023835,0.422433333333333,0.4337,-0.0473170745023105,0.360619703963703,0.288632766049103,0.288632766049103,-0.0473170745023105,-0.407936778466013,0.150318030438558,0.568628125008444,0.555883333333333,0.932159969781221,-0.175169192458466,0.997243210914594,1.17241240337306
38855,0.908333333333333,0.40625,0.989583333333333,0.583333333333333,0.594490526314159,0.289815526314159,0.594490526314159,0.592791666665116,0.60159999999405,0.304675,0.3004,-0.238667308228676,0.306394285652713,0.200869453577208,0.200869453577208,-0.238667308228676,-0.545061593881389,0.114197622332911,0.288116666665116,0.689183333333333,1.52791893752286,-0.360052209570867,1.66459058560403,2.0246427951749
38938,0.9,0.5,1,0.5,0.592805208333455,0.342751041666788,0.592805208333455,0.592805208333455,0.591700000002987,0.250054166666667,0.2508,-0.232410606554177,0.378571699908349,0.201438913399899,0.201438913399899,-0.232410606554177,-0.610982306462526,0.0965738950112723,0.342751041666788,0.7492,1.51820528454896,0.228109989107837,1.68689476060996,1.45878477150212
38944,0.925,0.375,1,0.625,0.667111458335072,0.294344791668405,0.667111458335072,0.667111458335072,0.664199999988057,0.372766666666667,0.35825,-0.195457773047802,0.262736727949783,0.219019048640472,0.219019048640472,-0.195457773047802,-0.458194500997585,0.135486359796357,0.294344791668405,0.64175,1.38657489455892,-0.624360260631222,1.49899988600964,2.12336014664087
39421,0.9,0.447916666666667,0.989583333333333,0.541666666666667,0.724694736852142,0.331232236852142,0.724694736852142,0.719904166673619,0.707649999856947,0.3934625,0.40185,-0.173040390510952,0.240056372824985,0.23130582659988,0.23130582659988,-0.173040390510952,-0.413096763335936,0.143491843267535,0.326441666673619,0.587733333333333,1.24190221652407,-0.293788671267507,1.3655174834466,1.65930615471411
39529,0.916666666666667,0.416666666666667,1,0.583333333333333,0.589069791664368,0.336023958331034,0.589069791664368,0.589069791664368,0.563749999999999,0.253045833333333,0.24135,-0.247841932152118,0.386921391543686,0.198687601346924,0.198687601346924,-0.247841932152118,-0.634763323695804,0.0964607601906456,0.336023958331034,0.75865,1.55612574203933,-0.03839560871603,1.69759171858836,1.73598732730439
39730,0.816666666666667,0.1875,0.854166666666667,0.666666666666667,1.39591341463358,0.90097591463358,1.39591341463358,1.42751874999958,1.27905000000072,0.4949375,0.5163,0.0826151585126251,0.406982664048015,0.359767071424923,0.359767071424923,0.0826151585126251,-0.32436750553539,0.172869896712216,0.932581249999577,0.337866666666667,0.585041062078365,-0.102956559959309,0.611905192479923,0.714861752439231
