"ParticipantID","CB_ACC","CB_RTc","CB_LogRTc","CB_LogRTperC","CB_RTperCcorrect","CB_ACC_forward","CB_RTc_forward","CB_LogRTc_1","CB_LogRTperC_forward","CB_LogRTc_1_forward","CB_RTperCcorrect_forward","CB_ACC_backward","CB_RTc_backward","CB_LogRTc_backward","CB_LogRTc_1_backward","CB_RTperCcorrect_back","CB_Totalclick","CB_Correctclick","CB_Totalclick_forward","CB_Correctclick_forward","CB_Totalclick_backward","CB_Correctclick_backward","CB_EFF","CB_EFF_forward","CB_EFF_backward"
26312,0.612903225806452,1.80123157894737,0.206918260553761,-0.352972361183898,0.42200701754386,0.733333333333333,1.9571,0.426584620211031,-0.374273488697678,0.443792820587117,0.435770909090909,0.5,1.5869125,0.173975228907222,0.402923344693912,0.403081666666667,5.29032258064516,3.93548387096774,5,4.13333333333333,5.5625,3.75,0.340268976499196,0.374704068945549,0.315077233306814
26828,0.5625,2.79127777777778,0.424656294705173,-0.186448357695914,0.784584656084656,0.625,2.4011,0.567241013353122,-0.227572262518598,0.524922898198289,0.629367380952381,0.5,3.279,0.496844358017852,0.620138657296662,0.97860625,5.1875,4.03125,5.3125,4.3125,5.0625,3.75,0.201520609836196,0.2602973637083,0.152485513876182
26959,0.6875,1.87543636363636,0.228140376297282,-0.394186832980858,0.405855297619048,0.8125,2.02183076923077,0.44078915497047,-0.383312794081235,0.459420306798431,0.420072536630037,0.5625,1.66397777777778,0.19092874668714,0.413877491218969,0.385319285714286,5.6875,4.65625,5.75,4.8125,5.625,4.5,0.366581353188107,0.401863505277015,0.338045379879539
27357,0.59375,2.18567894736842,0.316156153969652,-0.247844004638976,0.610206967418546,0.625,2.1321,0.492546333770345,-0.268851335918724,0.481520565481775,0.581977071428571,0.5625,2.24521111111111,0.337701899762282,0.504797187424311,0.641573518518519,5.4375,4.25,5.4375,4.5,5.4375,4,0.271654718875744,0.293138220533746,0.2505332336974
28313,0.5625,2.15106111111111,0.280664836351981,-0.201465500275915,0.559527314814815,0.5,1.659,0.474591770573869,-0.213672012755828,0.409086876692818,0.461590416666667,0.625,2.54471,0.362332004899797,0.526995685678711,0.637876833333333,5.46875,4.0625,5.4375,4,5.5,4.125,0.261498846822369,0.301386377335744,0.245607554495404
28323,0.53125,2.83477058823529,0.439300867185073,-0.13192762267667,0.824401078431373,0.5,2.5809125,0.576620192153785,-0.156104555816606,0.546125833041173,0.761390625,0.5625,3.06042222222222,0.477192157459368,0.603726289142773,0.88041037037037,5.0625,3.8125,5,3.8125,5.125,3.8125,0.187404935766148,0.193729930789982,0.183798168734888
28380,0.65625,1.47724285714286,0.149164338902908,-0.427958171684918,0.374119092970522,0.75,1.56495,0.3868801780201,-0.430741338244946,0.400139052117486,0.363614384920635,0.5625,1.3603,0.122152055713427,0.369201679223586,0.38812537037037,5.25,4.25,5.3125,4.5,5.1875,4,0.444239751660913,0.479248538291958,0.413511725354701
28389,0.5,3.8035,0.552858279020527,-0.00839165160188481,1.01703660714286,0.5625,3.83688888888889,0.664793851284862,-0.0663069827851137,0.666234796473711,0.878596560846561,0.4375,3.76057142857143,0.551475477918871,0.662941207470628,1.19503095238095,4.40625,3.78125,5.0625,4.3125,3.75,3.25,0.131457867753385,0.146603150700799,0.116338702324875
28716,0.46875,2.05286,0.256247844464127,-0.249561706808458,0.537721793650794,0.5,2.0592375,0.459425622835909,-0.213237964496923,0.472575905523687,0.561646875,0.4375,2.04557142857143,0.224663645122473,0.444396728335591,0.510378843537415,5.375,3.8125,5.375,3.875,5.375,3.75,0.228339974474635,0.242808321041162,0.213876667365039
28871,0.5,2.1121034375,0.303227371310968,-0.276036082215257,0.586927119791667,0.5625,2.13244555555556,0.483131400536514,-0.265151848263647,0.483582765083201,0.580049259259259,0.4375,2.08594928571429,0.30371019319439,0.482551074690774,0.595770083333333,5.34375,3.25,5.5625,3.3125,5.125,3.1875,0.236730830092217,0.263781646633156,0.209736642686492
30041,0.46875,2.21101333333333,0.30398602369248,-0.219094042995154,0.626667,0.5625,2.61156666666667,0.487263073065486,-0.196969390383115,0.53887203639959,0.697672962962963,0.375,1.61018333333333,0.188301547099901,0.40984962806433,0.520158055555555,5.28125,3.40625,5.4375,3.625,5.125,3.1875,0.21200686261503,0.215387953591076,0.232892734781754
30541,0.53125,1.84521764705882,0.241980237986767,-0.344371007772042,0.561367086834734,0.5,1.7859875,0.444070452637204,-0.357170216710311,0.434857037619567,0.594426726190476,0.5625,1.89786666666667,0.25529632644286,0.452260154875104,0.531980740740741,5.25,3.65625,5.3125,3.4375,5.1875,3.875,0.287906416268446,0.279957166553517,0.296385415203035
30796,0.3125,1.16253,0.0437449943501764,-0.50022611127177,0.331136404761905,0.375,1.18808333333333,0.328847418163231,-0.523882314346203,0.332055889459483,0.301967341269841,0.25,1.1242,0.0386420289420228,0.324034711218854,0.37489,5.40625,2.84375,5.875,3.625,4.9375,2.0625,0.26881026726192,0.315634425194641,0.222380359366661
31490,0.71875,2.77937391304348,0.391692283367002,-0.207007969475036,0.623115817805383,0.6875,2.81426363636364,0.549746531752078,-0.198764028180384,0.545612663110585,0.641507987012987,0.75,2.74739166666667,0.399924076002687,0.553535911340114,0.606256329365079,5.375,4.71875,5.375,4.6875,5.375,4.75,0.258601405383759,0.244291256553466,0.272986195998022
31632,0.71875,2.99488260869565,0.425294152743996,-0.172053943203022,0.672478038302277,0.75,3.01211666666667,0.57356590334931,-0.172585548497575,0.565774311176911,0.651322936507937,0.6875,2.97608181818182,0.442225883076701,0.582065822082836,0.695556331168831,5.5,4.5625,5.5625,4.625,5.4375,4.5,0.239992712206184,0.248994339528681,0.231008433907914
32027,0.53125,2.4107,0.360566025174641,-0.226598943329674,0.65261281512605,0.5625,2.50841111111111,0.522092687165693,-0.199362950589844,0.530038641269505,0.637311798941799,0.5,2.300775,0.350500337096373,0.513153488798903,0.669826458333333,5.5,3.9375,5.5,3.75,5.5,4.125,0.2203716762766,0.224245538344326,0.217318077604285
32723,0.625,2.620525,0.354442078540379,-0.138906556685771,0.616864553571429,0.625,2.19299,0.524849916473867,-0.177104483261259,0.485838989920342,0.52902369047619,0.625,3.04806,0.40721222302045,0.563860843027392,0.704705416666667,5.40625,4.125,5.4375,4.1875,5.375,4.0625,0.238501826923994,0.284999019603373,0.20504845705137
33594,0.59375,3.03708078947368,0.432407286175474,-0.0854493371267611,0.75241998245614,0.6875,3.15819727272727,0.578783016341389,-0.134567001260485,0.579735380333352,0.688368409090909,0.5,2.870545625,0.438201935901825,0.577473515852441,0.840490895833333,5.46875,4.0625,5.5,4.5,5.4375,3.625,0.195500232347423,0.217687478213261,0.174182913396473
33667,0.46875,2.58282,0.388431321019684,-0.15910315391438,0.778885111111111,0.4375,2.5977,0.541842117833589,-0.148804517129084,0.543882974324344,0.818026904761905,0.5,2.5698,0.385758986486756,0.540056368404178,0.744636041666667,5.5625,3.78125,5.5,3.6875,5.625,3.875,0.181487676260831,0.168418216114255,0.194567670635847
33749,0.6875,2.38421363636364,0.326866477899168,-0.258998325191008,0.544360784632035,0.75,2.66619166666667,0.50520675133344,-0.248961698364481,0.531145099129636,0.557557827380952,0.625,2.04584,0.289151612831753,0.474080733978005,0.528524333333333,5.75,4.15625,5.5625,4.25,5.9375,4.0625,0.288355032248102,0.281300106581485,0.305497986157275
34562,0.625,1.76489,0.148380971404131,-0.345775364642125,0.438539595238095,0.625,1.2312,0.406514886925137,-0.381674387605193,0.323685957846473,0.28913019047619,0.625,2.29858,0.288731429720138,0.489343816003801,0.587949,5.375,4,5.4375,3.75,5.3125,4.25,0.354129719132637,0.507634827810266,0.271907003454307
35544,0.78125,1.56584,0.150695380929204,-0.488991315362137,0.345714126984127,0.8125,1.57430769230769,0.394217993145505,-0.49535752415206,0.393002904413505,0.34738315018315,0.75,1.55666666666667,0.159489526621989,0.395534339271839,0.343906018518518,5.5625,4.9375,5.625,4.9375,5.5,4.9375,0.498933479793593,0.516099872960031,0.481798715203426
35596,0.5625,2.18306666666667,0.295422575692681,-0.230785313342911,0.549980873015873,0.625,2.2128,0.483457961716972,-0.269897934794489,0.478788032898924,0.484275071428572,0.5,2.1459,0.313173036339545,0.489295372739531,0.632113125,5.4375,4,5.5,4.1875,5.375,3.8125,0.257665058327735,0.282447577729573,0.23300246982618
35811,0.625,2.078255,0.29098307639459,-0.294343315748369,0.543774880952381,0.625,2.52806,0.476745021446712,-0.15586780083698,0.541357039919516,0.663160595238095,0.625,1.62845,0.191286996454365,0.412133002973908,0.424389166666667,5.34375,4.28125,5.25,4,5.4375,4.5625,0.300733066923934,0.247225144972825,0.383800546531978
36753,0.333333333333333,1.48926,0.13284748158775,-0.420041016673755,0.412589333333333,0.428571428571429,1.73156666666667,0.381754052124694,-0.407940825318728,0.420506393524712,0.453794722222222,0.25,1.1258,0.0372278943543271,0.323625540024668,0.35078125,4.66666666666667,2.9,4.71428571428571,2.92857142857143,4.625,2.875,0.223824807846402,0.247505011976492,0.222064309824125
36768,0.53125,2.17300588235294,0.302840477662599,-0.223929255497753,0.588951470588235,0.5,2.0815,0.484934650600882,-0.228151754828968,0.476458045571255,0.590155625,0.5625,2.25434444444444,0.312190801579486,0.492469410627217,0.587881111111111,5.34375,4,5.4375,4.1875,5.25,3.8125,0.244477018821854,0.240211386019697,0.249518214213543
36829,0.6875,4.29353181818182,0.612043347034755,-0.0215606847815075,1.02583545454545,0.6875,4.4143,0.710446963900221,-0.0123667551620723,0.722242612718735,1.05553075757576,0.6875,4.17276363636364,0.596617905952935,0.698651315081707,0.996140151515152,5.5625,4.40625,5.625,4.5,5.5,4.3125,0.160124584867089,0.155743832544231,0.164758912776359
37513,0.71875,1.66817391304348,0.197889503625488,-0.44360246200729,0.400355900621118,0.875,1.68921428571429,0.417396155678343,-0.469028211285553,0.417818972970468,0.338694217687075,0.5625,1.63544444444444,0.2031569383253,0.416738439890595,0.496274074074074,5.5,4.71875,5.4375,5.1875,5.5625,4.25,0.430860352376981,0.517992304114339,0.343943202663224
38740,0.53125,2.80374117647059,0.413435274456142,-0.185277094246983,0.668065952380952,0.5625,3.17014444444444,0.561316433417253,-0.136198250694459,0.594773674066671,0.701574947089947,0.5,2.3915375,0.364941898545336,0.523677037686657,0.630368333333333,5.25,3.5,5.3125,3.5,5.1875,3.5,0.189478973472419,0.177436709858997,0.209070524714749
38850,0.65625,2.25941904761905,0.318251554645596,-0.285306905466709,0.530036678004535,0.6875,2.26802727272727,0.496752046117876,-0.274764398145789,0.496533999501748,0.529300173160173,0.625,2.24995,0.320236605221346,0.496991897395618,0.530846833333333,5.1875,4.09375,5.3125,4.3125,5.0625,3.875,0.290450769055678,0.303126866359632,0.277783950754461
38855,0.625,3.22094,0.471139480925324,-0.0224344708387116,0.81517255952381,0.625,2.75847,0.603770154810205,-0.0523220388351484,0.562913122026003,0.701841285714286,0.625,3.68341,0.524524752773221,0.644627187594406,0.928503833333334,5.40625,4.03125,5.5,4.125,5.3125,3.9375,0.194042732866803,0.226574876652637,0.169679726123348
38938,0.65625,2.40834761904762,0.332961530028209,-0.268353262181257,0.564292184429327,0.6875,2.44236363636364,0.509174696597964,-0.272813120729831,0.509178123252519,0.545227655122655,0.625,2.37093,0.333841414469965,0.509170927277953,0.585263166666667,5.5,4.46875,5.5625,4.6875,5.4375,4.25,0.272489733130599,0.281489615126926,0.263609638411931
38944,0.5625,2.69383888888889,0.403018812704524,-0.161007682046568,0.710009748677249,0.625,2.67153,0.553004755583468,-0.195771293524472,0.545638448498739,0.667512666666667,0.5,2.721725,0.419421841841431,0.562212639439379,0.763131101190476,5.53125,4,5.5625,3.9375,5.5,4.0625,0.208809814989348,0.233948336720905,0.183707024038064
39421,0.53125,3.40296470588235,0.496047591528569,-0.0699237758154003,0.877342401960784,0.625,3.80368,0.622223631202493,-0.0290519345842322,0.655282778093011,0.903594083333333,0.4375,2.83051428571429,0.436864818937341,0.574996278501752,0.83984,5.34375,3.40625,5.5,3.75,5.1875,3.0625,0.156113873024214,0.164314558532789,0.154565550934712
39529,0.78125,3.042896,0.44964899048746,-0.177061372207056,0.629608119047619,0.8125,2.88886923076923,0.5884109214221,-0.209360386909723,0.567840428264321,0.604180531135531,0.75,3.20975833333333,0.483070867634979,0.610695622343028,0.657154672619048,5.46875,5.15625,5.5,5.125,5.4375,5.1875,0.25674554766249,0.281251913844384,0.233662451222963
39730,0.5,3.3315625,0.452907238468142,-0.00333013262244749,0.900181041666667,0.5,3.7788,0.593744255631541,-0.024179284321406,0.611984583082631,1.00966875,0.5,2.884325,0.433127046874383,0.575503928180452,0.790693333333333,5.1875,3.59375,5.25,3.5,5.125,3.6875,0.150079729856486,0.132317137715677,0.173350783978921
39981,0.40625,1.48346153846154,0.131324677955065,-0.378072701722881,0.445689743589744,0.4375,1.43414285714286,0.38043107177107,-0.41266575809003,0.36668498815044,0.396857142857143,0.375,1.541,0.162822179174857,0.396468169328472,0.502661111111111,5.0625,3.375,5.5,3.5,4.625,3.25,0.273852735286492,0.30506026496663,0.243348475016223
40079,0.354838709677419,2.64877272718182,0.417058320221433,-0.110839577644029,0.926841818121212,0.333333333333333,2.5099600002,0.559017140401584,-0.0935026491267078,0.543239879824549,0.862365000016667,0.375,2.76444999966667,0.434953645871193,0.572164857549114,0.980572499875,5.16129032258065,2.51612903225806,4.6,2.26666666666667,5.6875,2.75,0.133963441270763,0.132804241225666,0.135650852808051
40500,0.78125,3.86745199996,0.553893647851968,-0.0847855941185641,0.839939961906714,0.875,4.29595714314286,0.666954951006804,-0.0646431175855433,0.703279836726963,0.880073682060204,0.6875,3.32208181772727,0.495533353598283,0.620723278272058,0.788860681711364,5.34375,4.75,5.4375,5.125,5.25,4.375,0.202006385601704,0.203679871759583,0.206948545436589
40514,0.625,2.119865,0.294254937252078,-0.287927081630503,0.538025666666667,0.5625,2.19036666666667,0.479185404825736,-0.267338660961475,0.482740483878886,0.566341746031746,0.6875,2.06218181818182,0.292434988542002,0.476276703782251,0.514857965367965,5.5625,4.40625,5.5,4.6875,5.625,4.125,0.294830095312673,0.256806318576798,0.333384764591783
41665,0.5625,3.99401666666667,0.578642371422852,-0.0242740260050266,0.977600925925926,0.5625,4.1652,0.684571892215225,-0.0333024398121638,0.69975757891121,0.933705767195767,0.5625,3.82283333333333,0.559523760221498,0.66938620551924,1.02149608465608,5.40625,3.9375,5.5625,4,5.25,3.875,0.140835666684749,0.13504753673293,0.147142172036448
41801,0.5,2.560081249625,0.383139157709966,-0.156136406110341,0.718984687377604,0.5,2.585862499875,0.538436834568808,-0.181274965988119,0.536341068799926,0.687569374940625,0.5,2.534299999375,0.388330159900753,0.540532600337689,0.750399999814583,5.5,3.84375,5.5,3.75,5.5,3.9375,0.195306301342287,0.193359082327142,0.197293138193311
41839,0.5625,4.12175555555556,0.592559536562275,0.0182854019348366,1.06986703703704,0.5625,3.96018888888889,0.695520274275203,0.00783861377279128,0.688160775870228,0.967846851851852,0.5625,4.28332222222222,0.599173509451171,0.702879772680178,1.17188722222222,5.21875,3.875,5.375,4.125,5.0625,3.625,0.136470975150826,0.142038679412037,0.131323297855507
42269,0.59375,2.41183684210526,0.351337964556075,-0.16077443494025,0.616144611528822,0.625,2.47127,0.518081014651715,-0.191485268849307,0.523109821146301,0.626642928571429,0.5625,2.3458,0.344122199970916,0.512493451879954,0.604479814814815,4.53125,3.78125,5,4,4.0625,3.5625,0.246181661061999,0.252906400352855,0.239790263449569
42395,0.5625,1.57342222222222,0.168557405088934,-0.370645565065412,0.420237817460317,0.5625,1.47687777777778,0.400382807633227,-0.39107582286593,0.382323386427739,0.383394338624339,0.5625,1.66996666666667,0.201089001054137,0.418442228838714,0.457081296296296,4.84375,4,5.0625,4.1875,4.625,3.8125,0.357500988644709,0.380871056809034,0.33683307052037
42527,0.5,1.5013375,0.138707334798006,-0.333493888978216,0.425251160714286,0.5625,1.61243333333333,0.383840469511922,-0.322907592834305,0.396307920468533,0.422179470899471,0.4375,1.3585,0.119042831147055,0.367810889710565,0.429200476190476,5.40625,3.84375,5.5,3.875,5.3125,3.8125,0.333036375898157,0.348851632108821,0.322046374677954
43214,0.625,2.649565,0.41105228983486,-0.180311547901888,0.703953738095238,0.6875,2.66339090909091,0.555912431076704,-0.174933424332988,0.555655079647012,0.656718008658009,0.5625,2.63266666666667,0.412596285535448,0.556226971712995,0.761686296296296,5.34375,4.25,5.4375,4.1875,5.25,4.3125,0.235887777805036,0.258129588733433,0.213661686502912
43520,0.5625,1.94060555555556,0.20466733385133,-0.312166586753433,0.467330793650794,0.5625,2.32286666666667,0.432177507376494,-0.275162778555,0.48185968126125,0.532945873015873,0.5625,1.55834444444444,0.130814140651082,0.382495333491738,0.401715714285714,5.34375,3.75,5.5,3.9375,5.1875,3.5625,0.28985797674838,0.242157678730304,0.360959993155129
43550,0.625,2.65629,0.391356534614069,-0.166169398343155,0.661160476190476,0.625,2.88947,0.545420758801219,-0.124478086918017,0.568738940235032,0.710285119047619,0.625,2.42311,0.36023479171415,0.522102577367406,0.612035833333333,5.28125,4.375,5.3125,4.375,5.25,4.375,0.23529057444782,0.216302643737433,0.257932986946527
43611,0.6875,2.97873636363636,0.443081508955366,-0.161736702913542,0.714808560606061,0.75,3.07135833333333,0.582928511082024,-0.169779599813947,0.586044147926361,0.683308055555556,0.625,2.86759,0.442149129328584,0.579189746868819,0.752609166666667,5.21875,4.40625,5.1875,4.5625,5.25,4.25,0.230802567287532,0.244191630738842,0.217953054655652
43806,0.6875,2.31853181818182,0.338061732910884,-0.255173444294871,0.557059496753247,0.6875,2.35859090909091,0.508000012964956,-0.246094855326818,0.513059758967411,0.567887251082251,0.6875,2.27847272727273,0.33146393725043,0.502940266962501,0.546231742424242,5.40625,4.5625,5.5,4.75,5.3125,4.375,0.296523858162591,0.291487598527626,0.301737208337323
44582,0.46875,4.19368,0.515086829318733,0.0552510699092364,1.04778279365079,0.4375,3.98627142857143,0.650210006206426,0.0155453166397728,0.614671194361581,0.84577693877551,0.5,4.3751625,0.562137320686087,0.681306466570665,1.22453791666667,5.03125,3.59375,4.875,3.6875,5.1875,3.5,0.11177533812785,0.109751683456434,0.114281469545417
45123,0.225806451612903,3.45411428571429,0.462711843562413,0.0688326988996763,0.960140714285714,0.3125,2.31736,0.602317364851644,-0.0135467392586845,0.513953243657619,0.714597,0.133333333333333,6.296,0.743662991422111,0.823227667836705,1.574,4.54838709677419,2.54838709677419,4.75,2.625,4.33333333333333,2.46666666666667,0.0653731848268038,0.134851727828218,0.0211774671749259
45303,0.59375,3.53845263157895,0.505724653546416,-0.0366554193000185,0.897885964912281,0.5,3.7151875,0.630664352781757,0.0224963733945042,0.637664224293015,1.01703770833333,0.6875,3.40991818181818,0.500896224352545,0.625573537137207,0.811230151515152,5.3125,4.1875,5.4375,4.125,5.1875,4.25,0.167799335421668,0.134582709486399,0.201617740761575
45337,0.46875,2.44911433333333,0.34055195718327,-0.196316855391961,0.801007494444444,0.5,2.89858,0.512435526531339,-0.170884326906074,0.55593366716607,0.970599020833333,0.4375,1.93543928571429,0.274972628200349,0.462723365805933,0.607188607142857,5.34375,3.78125,5.25,3.9375,5.4375,3.625,0.191395719513843,0.172498257767597,0.226046873817867
45912,0.71875,1.65575217391304,0.176580603859326,-0.40537898775963,0.389680031055901,0.75,1.5797,0.409403289581496,-0.430285095846367,0.390976205818166,0.346294781746032,0.6875,1.73871818181818,0.21839937781012,0.429505562777856,0.437009393939394,5.59375,4.65625,5.625,4.625,5.5625,4.6875,0.434092741247246,0.474773691207191,0.395406229249342
46576,0.6875,2.93815,0.415846638788394,-0.172131027107129,0.677611352813853,0.8125,3.18921538461538,0.567092333539765,-0.187213169209096,0.580340264336629,0.631277032967033,0.5625,2.5755,0.39982368037985,0.547956433499849,0.744538703703703,5.15625,4.375,5.375,5,4.9375,3.75,0.233990776509028,0.254764856559848,0.218404193360513
46771,0.6875,1.94475454545455,0.250259882811003,-0.363509046606122,0.455348555194805,0.75,2.09155833333333,0.452742324467948,-0.342313137836971,0.468704247435821,0.453619375,0.625,1.76859,0.225327257232552,0.4335880169065,0.457423571428571,5.4375,4.53125,5.3125,4.75,5.5625,4.3125,0.353515049807641,0.358584309147486,0.353388857790669
46868,0.5,2.7714,0.420182042571056,-0.107822589608998,0.771774479166667,0.5625,2.75037777777778,0.564772464923506,-0.104368549651596,0.561361078910609,0.750122407407407,0.4375,2.79842857142857,0.425978912052456,0.569158532654374,0.799612857142857,5,3.34375,5,3.3125,5,3.375,0.180414231074547,0.204517359231459,0.156337740568687
47472,0.71875,2.32765217391304,0.319328462553893,-0.284370561419455,0.526608592132505,0.625,1.9165,0.500232992067915,-0.296797370053624,0.447787112585999,0.536007619047619,0.8125,2.64392307692308,0.379764149489203,0.540575976284773,0.519378571428571,5.5,4.53125,5.5,4.4375,5.5,4.625,0.308787544829647,0.326115314375163,0.307308486805737
47596,0.53125,2.17215882352941,0.311843837839526,-0.195161973933766,0.61514743697479,0.5625,2.18623333333333,0.4895508042115,-0.195544979840373,0.488790370317378,0.560054232804233,0.5,2.156325,0.314724501629776,0.490406292342389,0.677127291666667,5.8125,3.71875,6.125,4.0625,5.5,3.375,0.244572355504283,0.257291841371003,0.231875992719094
47924,0.6875,1.91626363636364,0.254335896026083,-0.328151841034274,0.464908977272727,0.6875,1.94635454545455,0.452868841866706,-0.31237535847039,0.451961464778533,0.451866569264069,0.6875,1.88617272727273,0.260062215579725,0.453776218954878,0.477951385281385,5.4375,4.15625,5.3125,4.1875,5.5625,4.125,0.35877109336825,0.353224442897912,0.364494719947561
48300,0.75,2.92823333333333,0.424874027646144,-0.150042577171121,0.65164623015873,0.8125,2.84041538461538,0.571131068918688,-0.170548696906795,0.56688774232824,0.613996245421245,0.6875,3.03201818181818,0.429705971609944,0.576145909434672,0.696141666666667,5.4375,4.28125,5.4375,4.3125,5.4375,4.25,0.256127130123966,0.286049711039014,0.226746661389653
48518,0.46875,1.89596666666667,0.262256437096714,-0.316765660557423,0.534490444444444,0.5625,1.87391111111111,0.455459380738619,-0.362683138896257,0.453582687424298,0.52935962962963,0.375,1.92905,0.26418351037755,0.4582744207101,0.542186666666667,5.34375,3.40625,5.3125,3.625,5.375,3.1875,0.247235359271436,0.300174323458957,0.194396205386071
48624,0.375,2.12441666666667,0.307513630397922,-0.305281936589634,0.672733333333333,0.4375,2.39814285714286,0.485491884149427,-0.288037425409462,0.521031039202218,0.766119047619048,0.3125,1.7412,0.235229823322094,0.435737067075521,0.541993333333333,5.3125,2.96875,5.25,3.625,5.375,2.3125,0.176519044443573,0.182432834931792,0.179473926028027
48705,0.625,2.60401,0.384033402426558,-0.206881179926923,0.622852,0.5625,2.52957777777778,0.541099099775151,-0.208809313359551,0.532038673252622,0.609086084656085,0.6875,2.66490909090909,0.394856623254239,0.548512176020856,0.634115021645022,5.0625,4.1875,5.125,4.25,5,4.125,0.240014439268666,0.222369126160712,0.257982533942826
48818,0.5625,2.35509444444444,0.331985682077656,-0.186872408279251,0.550269034391534,0.625,2.24547,0.506666686434033,-0.235589159204958,0.485929121023069,0.532401333333333,0.5,2.492125,0.376166189919154,0.532588643197737,0.572603660714286,5.34375,3.96875,5.5,4.4375,5.1875,3.5,0.238843924636191,0.278338165283883,0.200631990770928
48975,0.65625,2.20666666666667,0.316319282024516,-0.276651091487554,0.53790626984127,0.6875,2.21589090909091,0.493438740893292,-0.258322882973566,0.497523289527539,0.53895538961039,0.625,2.19652,0.307088571607227,0.48894573739562,0.536752238095238,5.03125,4.21875,5.125,4.5,4.9375,3.9375,0.297394259818731,0.310258955970921,0.284541001220112
49328,0.59375,1.88216315789474,0.244179599098711,-0.287847946093749,0.483371466165414,0.6875,1.97051818181818,0.44759959215524,-0.298291541100493,0.461836654948237,0.478342380952381,0.5,1.760675,0.210293796995142,0.428023630814868,0.490286458333333,4.9375,3.875,5.125,4.375,4.75,3.375,0.315461493074877,0.348892999995387,0.283981995541483
49344,0.53125,3.26804705882353,0.491984607720884,-0.0816573476735555,0.907734397759104,0.4375,3.32455714285714,0.61692097687485,-0.0474891769734088,0.624634391369837,1.01982404761905,0.625,3.22849,0.484122086357944,0.61152158672836,0.829271642857143,5.21875,4.15625,5.4375,4.375,5,3.9375,0.162558858681566,0.131596474718437,0.193588953349708
49428,0.53125,1.35248235294118,0.104846214492377,-0.431243508092754,0.381763151260504,0.5625,1.30205555555556,0.363209926933801,-0.459733246998385,0.350821325210019,0.372404841269841,0.5,1.4092125,0.134784603532922,0.377147103873056,0.39229125,5.3125,3.75,5.3125,3.5,5.3125,4,0.3927962526422,0.432009216196612,0.354808093172605
49931,0.53125,2.47872352941176,0.3500473110706,-0.157522730979422,0.674391316526611,0.4375,2.2461,0.518495821956736,-0.132698423563102,0.493223223575361,0.697932142857143,0.625,2.64156,0.376249481087226,0.536186640823699,0.657912738095238,5.1875,3.875,4.6875,3.375,5.6875,4.375,0.214324023513051,0.19478206669338,0.236602613607111
50167,0.6875,1.70825454545455,0.205018654316892,-0.386749319718467,0.410221304112554,0.6875,1.8183,0.422006021961896,-0.344538147402403,0.440329468241878,0.443606255411255,0.6875,1.59820909090909,0.174294946207133,0.403682575681914,0.376836352813853,5.3125,4.40625,5.1875,4.3125,5.4375,4.5,0.402457585627009,0.378100423472474,0.430168995978453
51091,0.59375,1.38053684210526,0.0898973310363171,-0.474799467854758,0.337801328320802,0.5625,1.17252222222222,0.360717224021775,-0.495339185817767,0.323263500040891,0.303230555555556,0.625,1.56775,0.151421258374653,0.39442557560457,0.368915023809524,5.40625,3.90625,5.5,3.8125,5.3125,4,0.430086312723502,0.479735044111933,0.398660500717589
51489,0.548387096774194,2.98354294117647,0.458689140195874,-0.126554164584422,0.841583073529412,0.6,3.15591388888889,0.591320133709285,-0.0884066778497061,0.609465136527376,0.894103398148148,0.5,2.789625625,0.430947573869912,0.570907005538933,0.782497708333333,5.09677419354839,3.70967741935484,5,4.06666666666667,5.1875,3.375,0.183803989949598,0.190119255823943,0.179235520178447
51723,0.53125,2.92652352941176,0.427409459253077,-0.114238028824808,0.794462549019608,0.5,2.4961125,0.573017101193506,-0.166627038221266,0.530584510010057,0.755111875,0.5625,3.30911111111111,0.476908778892801,0.610734960023237,0.829440925925926,5.28125,3.65625,5.375,4.0625,5.1875,3.25,0.181529379368011,0.200311484358177,0.169985225975421
51768,0.59375,2.20897368421053,0.319024973537787,-0.254379844166548,0.56188701754386,0.5625,2.2182,0.495100976005729,-0.246998720893558,0.496095823153813,0.563794444444444,0.625,2.20067,0.318313306732677,0.494205613572453,0.560170333333333,5.03125,3.96875,5.25,3.75,4.8125,4.1875,0.26878998344075,0.2535839870165,0.284004416836691
52097,0.53125,2.16609411764706,0.299776426401187,-0.264745630954927,0.548664131652661,0.4375,2.01905714285714,0.483901000978346,-0.25630824784684,0.460943308806646,0.520149761904762,0.625,2.26902,0.324957292051598,0.499971385498536,0.56862419047619,5.3125,4,5.125,3.6875,5.5,4.3125,0.245257117717985,0.216685298654252,0.275449312919234
52586,0.375,2.27365833333333,0.287408533520022,-0.161884054340653,0.609771111111111,0.5,2.176825,0.482214820445415,-0.214964534725004,0.474667849181848,0.556223333333333,0.25,2.467325,0.306723201319286,0.497308762972548,0.716866666666667,5.21875,3.5625,5.25,3.9375,5.1875,3.1875,0.164932432680079,0.229692327127812,0.101324308714904
53808,0.46875,2.24299333266667,0.326001096996376,-0.185143552733308,0.592757682418413,0.5625,2.27621111077778,0.499818627280943,-0.160969528229663,0.508815594022116,0.61501835975291,0.375,2.1931666655,0.299586615482729,0.486323177169184,0.559366666416667,5.5,3.625,5.5,4.125,5.5,3.125,0.208984125442187,0.247121190708798,0.170985637297431
